Unnamed: 0,address_v4,address_v6,asn_v4,asn_v6,cc,country_code,first_connected,id,is_anchor,is_public,last_connected,latitude,longitude,prefix_v4,prefix_v6,status,status_name,status_since,tags,total_uptime,type
1,41.75.79.4,,37281.0,,CG,CG,1410017207.0,11236.0,False,True,1548662842.0,-4.7695,11.8685,41.75.79.0/24,,3.0,Abandoned,1548662842.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",118111723.0,Probe
2,,,37550.0,,CG,CG,1417356077.0,12477.0,False,False,1528320849.0,-0.9995,15.0005,197.214.218.0/24,,3.0,Abandoned,1528320849.0,"['system-dns-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",15339661.0,Probe
3,,,,,CG,CG,1394542845.0,14479.0,False,True,1394650909.0,-4.2685,15.2805,,,3.0,Abandoned,1394650909.0,"['system-ipv4-rfc1918', 'system-v3']",81132.0,Probe
4,,,,,CG,CG,1396355941.0,15206.0,False,True,1396358114.0,-4.2695,15.2775,,,3.0,Abandoned,1396358114.0,"['system-ipv4-rfc1918', 'system-v3']",4346.0,Probe
5,,,,,CG,CG,,15207.0,False,True,,-0.2295,15.8275,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
6,,,,,CG,CG,,15254.0,False,True,,-0.2305,15.8295,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
7,,,,,CG,CG,,15256.0,False,True,,-4.2695,15.2795,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
8,,,,,CG,CG,,15265.0,False,True,,-0.2305,15.8305,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
9,197.157.255.198,,37451.0,,CG,CG,1396364185.0,15266.0,False,True,1466184621.0,-3.9195,15.2105,197.157.255.0/24,,3.0,Abandoned,1466184621.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",7014845.0,Probe
10,,,,,CG,CG,,15280.0,False,True,,-0.2325,15.8315,,,0.0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0.0,Probe
11,,,,,CG,CG,,15303.0,False,True,,-0.2315,15.8275,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
12,169.255.122.130,,37463.0,,CG,CG,1499183347.0,27510.0,False,True,1530634427.0,-4.8025,11.8375,169.255.120.0/22,,3.0,Abandoned,1530634427.0,"['system-dns-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",21108984.0,Probe
13,196.43.240.14,,37548.0,,CG,CG,1488459320.0,28599.0,False,True,1529328666.0,-4.2585,15.2415,196.43.240.0/24,,3.0,Abandoned,1529328666.0,"['system-dns-problem-suspected', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",32057522.0,Probe
14,197.255.178.94,2001:470:1f21:8:a62b:b0ff:fee0:ad6,37322.0,6939.0,CG,CG,1492853350.0,30010.0,False,True,1499511559.0,-4.2625,15.2375,197.255.178.0/24,2001:470::/32,3.0,Abandoned,1499511559.0,"['system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",6572365.0,Probe
0,197.157.245.2,,24757.0,,SO,SO,1472309286.0,15240.0,False,True,1472398002.0,9.5575,44.0795,197.157.245.0/24,,3.0,Abandoned,1472398002.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",58040.0,Probe
1,,,,,SO,SO,,18763.0,False,True,,5.1485,46.2005,,,0.0,Never Connected,,['system-v3'],0.0,Probe
2,,,,,SO,SO,,35442.0,False,True,,2.0485,45.3195,,,0.0,Never Connected,,['system-v3'],0.0,Probe
3,,,327828.0,,SO,SO,1526746229.0,35487.0,False,False,1526746690.0,5.5405,46.3915,154.118.243.0/24,,3.0,Abandoned,1526746690.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v3']",1456.0,Probe
4,,,,,SO,SO,,50819.0,False,True,,9.5615,44.0775,,,0.0,Never Connected,,['system-v4'],0.0,Probe
0,,,327831.0,,DJ,DJ,1402130776.0,15238.0,False,False,1603305169.0,11.5715,43.1585,196.49.10.0/24,,1.0,Connected,1602969387.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3']",114474814.0,Probe
1,,,,,DJ,DJ,,15245.0,False,True,,11.8295,42.5895,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
2,,,30990.0,,DJ,DJ,1446058104.0,15390.0,False,False,1446060211.0,11.4975,43.0015,197.241.0.0/20,,3.0,Abandoned,1446060211.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",2252.0,Probe
3,197.241.11.19,fda4:7174:f722:2700:d66e:eff:fe23:61dc,30990.0,,DJ,DJ,1506783907.0,32968.0,False,True,1594047901.0,11.5915,43.1505,197.241.11.0/24,,3.0,Abandoned,1594047901.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",36509012.0,Probe
0,,,15964.0,,CM,CM,1322738959.0,2012.0,False,False,1449753071.0,3.8485,11.4975,41.204.92.0/22,,3.0,Abandoned,1449753071.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v2', 'nat', 'office']",53551932.0,Probe
1,41.205.5.3,,16637.0,,CM,CM,1331112426.0,2446.0,False,True,1452937965.0,4.0505,9.6895,41.205.0.0/19,,3.0,Abandoned,1452937965.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v2', 'isp', 'he', 'vpn', 'ipv6', 'ipv4', 'ipv6-tunnel', 'nat', 'datacentre', 'office', 'fibre']",3428045.0,Probe
2,154.72.168.254,,15964.0,,CM,CM,1352200083.0,2456.0,False,True,1603305163.0,4.0905,9.7295,154.72.168.0/23,,1.0,Connected,1603299368.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v2', 'ftth', 'he', 'ipv4', 'ipv6-tunnel', 'home', 'fibre']",97509344.0,Probe
3,41.79.130.20,,37475.0,,CM,CM,1330777023.0,2464.0,False,True,1483009505.0,3.8495,11.5205,41.79.128.0/22,,3.0,Abandoned,1483009505.0,"['system-firewall-problem-suspected', 'press', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v2', 'wimax', 'wireless-isp', 'ipv6', 'ipv4', 'native-ipv6', 'nat', 'office']",7167040.0,Probe
4,,,,,CM,CM,1400874908.0,15868.0,False,True,1401817849.0,3.8715,11.5205,,,3.0,Abandoned,1401817849.0,"['system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted', 'system-v3', 'nat', 'office', 'fibre']",1208911.0,Probe
5,154.73.203.186,,37475.0,,CM,CM,1402325646.0,15960.0,False,True,1422861282.0,4.0375,9.6905,154.73.200.0/21,,3.0,Abandoned,1422861282.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'wimax', 'datacentre', 'office', 'fibre']",15883896.0,Probe
6,41.202.207.142,,36912.0,,CM,CM,1498746789.0,16114.0,False,True,1512055336.0,10.5995,14.3175,41.202.207.0/24,,3.0,Abandoned,1512055336.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",3483261.0,Probe
7,195.24.206.210,,15964.0,,CM,CM,1457114259.0,17889.0,False,True,1603300772.0,7.3415,13.5715,195.24.204.0/22,,2.0,Disconnected,1603300772.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",122495674.0,Probe
8,195.24.196.122,,15964.0,,CM,CM,1404756120.0,17901.0,False,True,1603305163.0,3.8575,11.4975,195.24.196.0/22,,1.0,Connected,1603156887.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'ipv6', 'ipv4', 'native-ipv6', 'nat', 'academic', 'office', 'fibre']",190810299.0,Probe
9,,,,,CM,CM,1408459082.0,17905.0,False,True,1412176433.0,4.0495,9.6975,,,3.0,Abandoned,1412176433.0,"['system-ipv4-rfc1918', 'system-v3']",138092.0,Probe
10,41.79.130.218,,37475.0,,CM,CM,1405010728.0,17973.0,False,True,1503182335.0,5.9985,12.0005,41.79.128.0/22,,3.0,Abandoned,1503182335.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3', 'wimax', 'nat', 'datacentre', 'office']",41722253.0,Probe
11,41.204.86.24,fe00:4268:7771:3333:c24a:ff:fecc:6514,15964.0,,CM,CM,1490370888.0,20211.0,False,True,1567765645.0,3.8475,11.4975,41.204.86.0/24,,3.0,Abandoned,1567765645.0,"['system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'wimax', 'home']",9225888.0,Probe
12,,,,,CM,CM,,21620.0,False,False,,7.3675,12.3485,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
13,154.72.163.252,fdec:233d:a5a3:cb00:ea94:f6ff:fee3:7214,15964.0,,CM,CM,1540419218.0,21715.0,False,True,1603300696.0,7.4095,13.5475,154.72.162.0/23,,2.0,Disconnected,1603300696.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-doesnt-work', 'system-ipv4-works', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'cgn', 'system-v3', 'nat']",47760392.0,Probe
14,,,36955.0,,CM,CM,,21722.0,False,False,,7.3685,12.3485,41.211.96.0/19,,3.0,Abandoned,1442069524.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",0.0,Probe
15,,,,,CM,CM,,21751.0,False,False,,7.3675,12.3495,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
16,,,,,CM,CM,,21767.0,False,True,,7.3705,12.3505,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
17,41.204.81.171,fe00:4268:7771:3333:ea94:f6ff:fee3:7374,15964.0,,CM,CM,1483768245.0,21770.0,False,True,1585924913.0,7.3675,12.3505,41.204.81.0/24,,3.0,Abandoned,1585924913.0,"['probe-v3', 'system-ipv4-rfc1918', 'system-ipv6-capable', 'system-ipv4-capable', 'cgn', 'system-v3', 'adsl', 'ipv4', 'nat', 'home', 'dsl']",90009809.0,Probe
18,,,,,CM,CM,,21772.0,False,True,,7.3685,12.3505,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
19,,,,,CM,CM,,21780.0,False,True,,7.3675,12.3515,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
20,,,,,CM,CM,,21787.0,False,True,,7.3705,12.3515,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
21,154.72.167.10,,15964.0,,CM,CM,1589960711.0,23562.0,False,True,1590788109.0,3.8485,11.5005,154.72.167.0/24,,3.0,Abandoned,1590788109.0,"['system-flash-drive-filesystem-corrupted', 'system-v3', 'system-ipv4-rfc1918', 'system-ipv4-capable']",508437.0,Probe
22,41.92.186.137,,36955.0,,CM,CM,1493242790.0,27014.0,False,True,1593217272.0,3.8695,11.5075,41.92.184.0/22,,3.0,Abandoned,1593217272.0,"['system-flash-drive-filesystem-corrupted', 'system-trying-to-connect', 'office', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'dsl']",25269894.0,Probe
23,154.72.170.163,,15964.0,,CM,CM,1491841173.0,30157.0,False,True,1542181380.0,7.3705,12.3495,154.72.170.0/23,,3.0,Abandoned,1542181380.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",40955841.0,Probe
24,41.217.148.67,fdc2:7ead:8f3:0:a62b:b0ff:fee0:14ba,37034.0,,CM,CM,1518860725.0,30169.0,False,True,1571316720.0,4.0515,9.7005,41.217.148.0/22,,3.0,Abandoned,1571316720.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",31384087.0,Probe
25,,,15964.0,,CM,CM,1494934674.0,30171.0,False,False,1494946930.0,5.9975,12.0005,195.24.192.0/22,,3.0,Abandoned,1494946930.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",25614.0,Probe
26,41.67.236.5,,15964.0,,CM,CM,1493891325.0,30172.0,False,True,1597658237.0,7.4185,13.5405,41.67.236.0/22,,2.0,Disconnected,1597658237.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",65631277.0,Probe
27,,,,,CM,CM,,31143.0,False,True,,4.0185,9.1995,,,0.0,Never Connected,,['system-v3'],0.0,Probe
28,41.205.19.213,,30992.0,,CM,CM,1538347757.0,31156.0,False,True,1603102657.0,4.0505,9.7695,41.205.0.0/19,,2.0,Disconnected,1603102657.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",26460588.0,Probe
29,41.205.14.222,,30992.0,,CM,CM,1534623142.0,32391.0,False,True,1534714864.0,4.0475,9.7715,41.205.0.0/19,,3.0,Abandoned,1534714864.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",74547.0,Probe
30,,,,,CM,CM,,32459.0,False,True,,4.0515,9.6995,,,0.0,Never Connected,,['system-v3'],0.0,Probe
31,192.145.186.194,,15964.0,,CM,CM,1507631971.0,32597.0,False,True,1603300694.0,7.4205,13.5415,192.145.186.0/23,,2.0,Disconnected,1603300694.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",40523724.0,Probe
32,41.77.81.122,,327741.0,,CM,CM,1526988389.0,33985.0,False,True,1603302829.0,3.8595,11.5015,41.77.81.0/24,,2.0,Disconnected,1603302829.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",72024692.0,Probe
33,41.205.93.2,,36905.0,,CM,CM,1603268036.0,1001183.0,False,True,1603286394.0,4.0385,9.6815,41.205.64.0/19,,2.0,Disconnected,1603286394.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'fibre', 'system-ipv4-works', 'system-software', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'noc', 'datacentre', 'ipv4']",18223.0,Probe
0,,,,,MZ,MZ,1291993974.0,177.0,False,True,1333643480.0,-25.9695,32.5805,,,3.0,Abandoned,1333643480.0,"['system-no-controller-connection', 'system-v1', 'no-nat', 'office']",34682474.0,Probe
1,41.221.208.94,2400:8800:9f03::2,3491.0,3491.0,MZ,MZ,1588864989.0,6777.0,True,True,1603305193.0,-25.9795,32.5805,41.221.208.0/24,2400:8800:8000::/35,1.0,Connected,1601372038.0,"['system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-90d', 'system-ipv4-stable-90d', 'system-ipv6-stable-30d', 'system-ipv4-stable-30d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv6-capable', 'system-ipv4-capable', 'system-virtual', 'system-anchor']",14439692.0,Probe
2,197.249.4.90,fd6d:2d34:e875:0:fa1a:67ff:fe4d:8a08,25139.0,,MZ,MZ,1402194976.0,13118.0,False,True,1502383304.0,-25.8885,32.6075,197.249.4.0/22,,3.0,Abandoned,1502383304.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",39044244.0,Probe
3,105.16.144.2,2c0f:feb0:9:1::2,37100.0,37100.0,MZ,MZ,1392628688.0,13725.0,False,True,1564394790.0,-25.9705,32.5785,105.16.0.0/12,2c0f:feb0::/32,3.0,Abandoned,1564394790.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'no-nat']",167511247.0,Probe
4,41.220.165.11,2001:4378:c004:1100:a2f3:c1ff:fec4:5ccc,30619.0,,MZ,MZ,1392917895.0,13727.0,False,True,1603305193.0,-25.9695,32.5785,41.220.164.0/22,,1.0,Connected,1602896500.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv6-works', 'system-ipv4-works', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'no-nat']",206731954.0,Probe
5,197.242.165.2,,42235.0,,MZ,MZ,1390984139.0,13788.0,False,True,1603305193.0,-25.9785,32.5915,197.242.160.0/20,,1.0,Connected,1600076890.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-v3', 'no-nat']",212079787.0,Probe
6,197.242.165.6,,42235.0,,MZ,MZ,1391010091.0,13799.0,False,True,1603305193.0,-18.6685,35.5315,197.242.160.0/20,,1.0,Connected,1598079425.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-30d', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-90d', 'system-ipv4-capable', 'system-ipv4-works', 'system-v3', 'no-nat']",205474355.0,Probe
7,,,,,MZ,MZ,1398686578.0,14687.0,False,True,1402568246.0,-25.9495,32.6015,,,3.0,Abandoned,1402568246.0,"['system-v3', 'no-nat', 'academic', 'ixp', 'fibre']",2935837.0,Probe
8,,,37139.0,,MZ,MZ,1416300604.0,14944.0,False,False,1447232661.0,-25.9305,32.6295,212.96.24.0/22,,3.0,Abandoned,1447232661.0,"['system-no-flash-drive', 'defect', 'system-ipv4-capable', 'broken', 'system-v3']",29008931.0,Probe
9,63.223.6.90,,3491.0,,MZ,MZ,1416477350.0,14968.0,False,True,1603305193.0,-25.9685,32.5705,63.223.6.0/24,,1.0,Connected,1602459389.0,"['system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv4-stable-30d', 'soon-eol', 'system-ipv4-capable', 'broken', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-v3']",183209342.0,Probe
10,196.3.96.11,,31960.0,,MZ,MZ,1504279870.0,19574.0,False,True,1572596272.0,-25.9505,32.6005,196.3.96.0/21,,3.0,Abandoned,1572596272.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",67826948.0,Probe
11,63.223.5.58,,3491.0,,MZ,MZ,1454088320.0,20176.0,False,True,1539762767.0,-25.9595,32.6105,63.223.5.0/24,,3.0,Abandoned,1539762767.0,"['system-dns-problem-suspected', 'system-ipv4-capable', 'system-v3', 'no-nat', 'core', 'fibre']",82811190.0,Probe
12,,,,,MZ,MZ,,21317.0,False,True,,-25.8895,32.6075,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
13,,,,,MZ,MZ,,21340.0,False,True,,-25.9525,32.5995,,,0.0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-firewall-problem-suspected', 'system-v3']",0.0,Probe
14,196.10.148.18,,37697.0,,MZ,MZ,1599723974.0,50858.0,False,True,1603305193.0,-25.9485,32.5795,196.10.148.0/24,,1.0,Connected,1603206607.0,"['system-resolves-aaaa-correctly', 'system-resolves-a-correctly', 'system-ipv4-works', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v4']",3557627.0,Probe
0,196.216.208.6,2001:43f8:6c0:1::6,37495.0,37495.0,NG,NG,1529223627.0,6369.0,True,True,1599423135.0,6.5215,3.3805,196.216.208.0/22,2001:43f8:6c0::/48,2.0,Disconnected,1599423135.0,"['system-dns-problem-suspected', 'system-v3-pc-engines', 'system-ipv6-capable', 'system-ipv4-capable', 'system-anchor']",69649923.0,Probe
1,41.76.196.245,fd3c:1ea4:a2b7:0:a2f3:c1ff:fec4:4a8a,37280.0,,NG,NG,1391782657.0,11920.0,False,True,1450273006.0,6.4275,3.4185,41.76.196.0/24,,3.0,Abandoned,1450273006.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'nat']",50974655.0,Probe
2,196.200.113.228,,30988.0,,NG,NG,1387537010.0,12195.0,False,True,1578663783.0,6.4295,3.4415,196.200.113.0/24,,3.0,Abandoned,1578663783.0,"['system-ipv4-capable', 'system-v3', 'no-nat']",188714521.0,Probe
3,196.216.149.2,fda3:6001:5788:0:fa1a:67ff:fe4d:7352,36932.0,,NG,NG,1380109731.0,12387.0,False,True,1475574468.0,6.5205,3.5415,196.216.149.0/24,,3.0,Abandoned,1475574468.0,"['system-ipv4-rfc1918', 'system-ipv6-ula', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3', 'nat']",64105634.0,Probe
4,63.223.7.34,,3491.0,,NG,NG,1423677082.0,14936.0,False,True,1471587908.0,6.4305,3.4185,63.223.7.0/24,,3.0,Abandoned,1471587908.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'broken', 'system-v3', 'no-nat', 'core']",46154141.0,Probe
5,82.101.168.28,,37443.0,,NG,NG,,18202.0,False,True,,13.1685,5.1775,82.101.128.0/18,,3.0,Abandoned,1434037000.0,"['system-no-flash-drive', 'system-ipv4-capable', 'system-v3']",0.0,Probe
6,154.65.5.202,,37629.0,,NG,NG,1471350557.0,18246.0,False,True,1500544060.0,6.5205,3.5395,154.65.4.0/22,,3.0,Abandoned,1500544060.0,"['system-ipv4-capable', 'system-v3']",28357274.0,Probe
7,196.222.2.8,,37405.0,,NG,NG,1462785213.0,19647.0,False,True,1477043868.0,9.0805,8.6795,196.222.0.0/17,,3.0,Abandoned,1477043868.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'nat', 'cable']",11525817.0,Probe
8,196.216.165.208,,37513.0,,NG,NG,1459810414.0,19839.0,False,True,1587230811.0,9.0715,7.4785,196.216.165.0/24,,3.0,Abandoned,1587230811.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",16797050.0,Probe
9,,,,,NG,NG,,20284.0,False,True,,7.4495,3.9015,,,0.0,Never Connected,,['system-v3'],0.0,Probe
10,41.75.81.218,2c0f:fc98:200:2:c24a:ff:fecc:a098,37282.0,37282.0,NG,NG,1441295289.0,21395.0,False,True,1488464438.0,6.4495,3.5915,41.75.81.0/24,2c0f:fc98:200::/48,3.0,Abandoned,1488464438.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",54344494.0,Probe
11,,,37340.0,,NG,NG,1510091166.0,21561.0,False,False,1510313637.0,9.0975,7.4105,154.118.80.0/23,,3.0,Abandoned,1510313637.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-city', 'system-v3']",138148.0,Probe
12,,,,,NG,NG,,21642.0,False,True,,9.0785,7.3995,,,0.0,Never Connected,,"['system-dns-problem-suspected', 'system-v3']",0.0,Probe
13,41.75.93.134,,37282.0,,NG,NG,1448884983.0,22219.0,False,True,1459429822.0,4.7615,7.0175,41.75.93.0/24,,3.0,Abandoned,1459429822.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",5646556.0,Probe
14,154.68.198.30,,37661.0,,NG,NG,1449590167.0,22222.0,False,True,1558651857.0,9.0785,8.6785,154.68.192.0/19,,3.0,Abandoned,1558651857.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",53979827.0,Probe
15,,2001:470:1f22:14c:eade:27ff:fec9:7b6c,,6939.0,NG,NG,1463465530.0,23552.0,False,True,1565899931.0,6.4285,3.4195,,2001:470::/32,3.0,Abandoned,1565899931.0,"['system-ipv4-rfc1918', 'system-ipv6-capable', 'system-v3']",13611768.0,Probe
16,196.220.66.2,,37686.0,,NG,NG,,23561.0,False,True,,11.1575,7.6505,196.220.66.0/23,,3.0,Abandoned,1433771110.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-capable', 'system-v3']",920.0,Probe
17,41.73.11.248,,37004.0,,NG,NG,1448100869.0,23677.0,False,True,1453191692.0,9.0805,7.4005,41.73.11.0/24,,3.0,Abandoned,1453191692.0,"['system-ipv4-capable', 'system-v3']",5339834.0,Probe
18,41.78.91.226,,37192.0,,NG,NG,1448382102.0,23679.0,False,True,1484209982.0,11.9915,8.5505,41.78.88.0/22,,3.0,Abandoned,1484209982.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",8883333.0,Probe
19,154.73.239.4,,327723.0,,NG,NG,1451498083.0,23689.0,False,True,1455589629.0,9.1115,7.4215,154.73.236.0/22,,3.0,Abandoned,1455589629.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",3601017.0,Probe
20,,,,,NG,NG,,24498.0,False,True,,6.4015,5.6115,,,0.0,Never Connected,,"['system-firewall-problem-suspected', 'system-v3']",0.0,Probe
21,197.242.126.105,,37340.0,,NG,NG,1450380762.0,25307.0,False,True,1451315124.0,8.9705,7.4875,197.242.126.0/24,,3.0,Abandoned,1451315124.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",528516.0,Probe
22,,,,,NG,NG,,27410.0,False,False,,7.7775,4.5375,,,3.0,Abandoned,1595415313.0,"['system-v3', 'system-dns-problem-suspected']",0.0,Probe
23,,,37637.0,,NG,NG,1438849829.0,27456.0,False,False,1438851948.0,10.0005,7.9995,169.159.64.0/18,,3.0,Abandoned,1438851948.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-auto-geoip-country', 'system-v3']",4238.0,Probe
24,197.210.151.242,,29465.0,,NG,NG,1465998602.0,28031.0,False,True,1481360270.0,9.0675,7.5085,197.210.151.0/24,,3.0,Abandoned,1481360270.0,"['system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",11435725.0,Probe
25,,,,,NG,NG,,30082.0,False,True,,9.5785,8.2915,,,0.0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0.0,Probe
26,41.76.249.241,2c0f:ff20:4:0:a62b:b0ff:fef1:8fda,37286.0,37286.0,NG,NG,1478623392.0,30090.0,False,True,1596112960.0,9.0775,7.4615,41.76.249.0/24,2c0f:ff20::/32,2.0,Disconnected,1596112960.0,"['system-ipv6-capable', 'system-ipv4-capable', 'system-v3']",86362913.0,Probe
27,197.210.152.242,,29465.0,,NG,NG,1542033199.0,30166.0,False,True,1543578440.0,7.7805,4.5405,197.210.152.0/24,,3.0,Abandoned,1543578440.0,"['system-no-flash-drive', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3']",1190221.0,Probe
28,154.68.196.22,,37661.0,,NG,NG,1537459837.0,30176.0,False,True,1542987144.0,6.2205,7.0805,154.68.192.0/19,,3.0,Abandoned,1542987144.0,"['system-flash-drive-filesystem-corrupted', 'system-ipv4-rfc1918', 'system-ipv4-capable', 'system-v3', 'ipv4', 'academic']",5232664.0,Probe
29,,,,,NG,NG,,30178.0,False,True,,9.0815,8.6805,,,0.0,Never Connected,,"['system-flash-drive-filesystem-corrupted', 'system-v3']",0.0,Probe
